LFQ intensity R159E_1	LFQ intensity R159E_2	LFQ intensity R159E_3	LFQ intensity R159E_4	LFQ intensity R159E_5	LFQ intensity R159E_6	LFQ intensity Untransfected_1	LFQ intensity Untransfected_2	LFQ intensity Untransfected_3	LFQ intensity Untransfected_4	LFQ intensity Untransfected_5	LFQ intensity Untransfected_6	LFQ intensity WT_1	LFQ intensity WT_2	LFQ intensity WT_3	LFQ intensity WT_4	LFQ intensity WT_5	LFQ intensity WT_6	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	8.7	8.7	8.7	48.955	0	4.086	10550000	11	Q15796-2;Q15796;P84022-3;P84022-2;P84022;O15198-2;O15198	Q15796-2;Q15796;P84022-3;P84022-2;P84022;O15198-2;O15198	Mothers against decapentaplegic homolog 2;Mothers against decapentaplegic homolog 3;Mothers against decapentaplegic homolog 9	SMAD2;SMAD3;SMAD9	1325
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	8.6	8.6	8.6	19.47	0	5.3023	7199400	1	Q15800-2;Q15800	Q15800-2;Q15800	Methylsterol monooxygenase 1	MSMO1	1326
0	0	761970	0	0	0	0	0	0	0	0	0	0	5628500	2561800	19189000	12029000	19877000				10	4	4	65	29	29	11.309	0	29.909	254960000	38	Q15836;P23763-2;P23763-3;P23763	Q15836	Vesicle-associated membrane protein 3	VAMP3	1327
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	14.3	14.3	14.3	52.025	0	8.8281	29733000	11	Q15904	Q15904	V-type proton ATPase subunit S1	ATP6AP1	1328
3432600	4279400	4509600	2219200	887220	1493500	4097700	6053000	4248900	0	0	0	19043000	16849000	21883000	24135000	17007000	26205000				14	14	2	60.6	60.6	13.3	24.488	0	140.21	1301700000	169	Q15907;Q15907-2	Q15907;Q15907-2	Ras-related protein Rab-11B	RAB11B	1329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	3.7	3.7	3.7	62.824	0	3.641	7923300	1	Q16134-3;Q16134	Q16134-3;Q16134	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	ETFDH	1330
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	7.3	7.3	7.3	50.679	0	6.486	5515800	6	Q16181;Q16181-2;Q6ZU15	Q16181;Q16181-2;Q6ZU15	Septin-7;Septin-14	SEPT7;SEPT14	1331
854080	719240	0	0	0	0	0	0	1722300	0	0	0	1147900	961120	882060	0	0	0				2	2	2	7.6	7.6	7.6	42.153	0	10.318	18665000	19	Q16186	Q16186	Proteasomal ubiquitin receptor ADRM1	ADRM1	1332
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	11.2	11.2	11.2	15.097	0.0010466	2.4893	4214000	4	Q16378	Q16378	Proline-rich protein 4	PRR4	1333
4724100	2278500	0	14843000	17924000	14245000	946630	1016700	8104200	23828000	24019000	5850200	6125500	5381500	4787300	16086000	12815000	14945000				12	12	12	67.4	67.4	67.4	20.954	0	55.908	563730000	161	Q16527	Q16527	Cysteine and glycine-rich protein 2	CSRP2	1334
2236100	1837100	2148500	2080300	2518900	0	0	0	4531700	8389800	3307400	2250800	5393400	4180100	5339600	6100200	1966000	3316000				23	23	23	27	27	27	126.97	0	75.234	196690000	102	Q16531;Q16531-2	Q16531	DNA damage-binding protein 1	DDB1	1335
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	24.2	24.2	24.2	17.781	0	4.4624	18533000	2	Q16540	Q16540	39S ribosomal protein L23, mitochondrial	MRPL23	1336
0	0	0	0	0	0	0	0	0	2553300	2167500	0	0	0	0	1807300	0	0				14	14	12	41.6	41.6	35.3	62.293	0	33.418	39356000	40	Q16555;Q16555-2;Q14194;Q14194-2	Q16555;Q16555-2	Dihydropyrimidinase-related protein 2	DPYSL2	1337
0	0	1447500	0	0	0	1040700	0	939490	0	0	0	50282000	39510000	46784000	47749000	32241000	54455000				6	6	6	29	29	29	26.411	0	68.827	860240000	94	Q16563-2;Q16563	Q16563-2;Q16563	Synaptophysin-like protein 1	SYPL1	1338
0	0	0	0	0	0	0	0	0	0	0	0	1987200	0	2702800	0	0	0				6	3	3	21.6	16	16	47.82	0	29.691	36901000	18	Q16576;Q16576-2	Q16576;Q16576-2	Histone-binding protein RBBP7	RBBP7	1339
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	6	43.9	43.9	43.9	15.257	0	15.041	166330000	12	Q16629-3;Q16629-2;Q16629-4;Q16629	Q16629-3;Q16629-2;Q16629-4;Q16629	Serine/arginine-rich splicing factor 7	SRSF7	1340
0	504790	2345100	0	0	0	863570	0	619250	0	0	0	0	643970	0	0	0	647430				9	9	9	27.3	27.3	27.3	71.428	0	48.379	85397000	29	Q16643;Q16643-3;Q16643-2	Q16643;Q16643-3;Q16643-2	Drebrin	DBN1	1341
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	20.2	20.2	20.2	34.994	0	45.717	32069000	5	Q16698-2;Q16698	Q16698-2;Q16698	2,4-dienoyl-CoA reductase, mitochondrial	DECR1	1342
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	8.6	8.6	8.6	13.563	0	5.7465	4042800	2	Q16718-2;Q16718	Q16718-2;Q16718	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	NDUFA5	1343
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	27.1	27.1	27.1	30.18	0	9.3195	58869000	4	Q16740	Q16740	ATP-dependent Clp protease proteolytic subunit, mitochondrial	CLPP	1344
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	29	29	29	33.429	0	11.835	18300000	5	Q16762	Q16762	Thiosulfate sulfurtransferase	TST	1345
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	14.6	14.6	14.6	42.509	0	7.5214	43722000	6	Q16795	Q16795	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	NDUFA9	1346
0	0	2989200	0	0	0	1239400	0	0	0	0	0	0	0	0	0	0	0				9	9	9	20.2	20.2	20.2	70.698	0	23.062	66013000	12	Q16822;Q16822-3;Q16822-2	Q16822;Q16822-3;Q16822-2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	PCK2	1347
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	10	10	10	33.934	0	3.0279	1447800	2	Q16831	Q16831	Uridine phosphorylase 1	UPP1	1348
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				11	11	11	50	50	50	34.293	0	61.372	266060000	18	Q16836;Q16836-3;Q16836-2	Q16836;Q16836-3;Q16836-2	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	HADH	1349
0	0	6659500	0	0	0	517210	0	0	0	0	0	0	290620	0	0	0	0				12	12	12	30.6	30.6	30.6	56.805	0	36.124	141110000	21	Q16850;Q16850-2	Q16850;Q16850-2	Lanosterol 14-alpha demethylase	CYP51A1	1350
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6.8	6.8	6.8	61.437	0	5.9443	10183000	3	Q16880	Q16880	2-hydroxyacylsphingosine 1-beta-galactosyltransferase	UGT8	1351
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	8	8	22.9	22.9	22.9	60.419	0	15.856	6795300	6	Q16881-4;Q16881-3;Q16881;Q16881-5;Q16881-2;Q16881-6;Q16881-7	Q16881-4;Q16881-3;Q16881;Q16881-5;Q16881-2;Q16881-6;Q16881-7	Thioredoxin reductase 1, cytoplasmic	TXNRD1	1352
0	0	0	336980	0	0	0	0	0	0	0	0	2152000	3140700	5950500	11858000	13147000	16944000				13	13	13	66.9	66.9	66.9	19.456	0	105.27	258050000	68	Q16890-5;Q16890;Q16890-2;Q16890-4;Q16890-3	Q16890-5;Q16890;Q16890-2;Q16890-4;Q16890-3	Tumor protein D53	TPD52L1	1353
0	0	6966400	0	0	0	1932100	0	0	0	0	0	0	0	0	0	0	0				30	30	30	53.1	53.1	53.1	82.624	0	132.27	412320000	43	Q16891-2;Q16891-4;Q16891;Q16891-3	Q16891-2;Q16891-4;Q16891;Q16891-3	MICOS complex subunit MIC60	IMMT	1354
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				17	17	17	30.7	30.7	30.7	85.104	0	54.313	215530000	22	Q1KMD3	Q1KMD3	Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	1355
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	4	4	4	150.83	0	6.4849	3982600	7	Q29RF7;Q29RF7-3	Q29RF7	Sister chromatid cohesion protein PDS5 homolog A	PDS5A	1356
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6.6	6.6	6.6	103.55	0	5.6572	2745600	3	Q2KHT3-2;Q2KHT3	Q2KHT3-2;Q2KHT3	Protein CLEC16A	CLEC16A	1357
0	0	0	4540400	2561600	3420100	0	0	2221200	5699900	8920800	10269000	2879700	0	0	7704200	3490200	4573700				10	10	10	39.1	39.1	39.1	27.598	0	57.065	89922000	53	Q2TAA2;Q2TAA2-2	Q2TAA2;Q2TAA2-2	Isoamyl acetate-hydrolyzing esterase 1 homolog	IAH1	1358
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	24	24	24	57.543	0	16.052	23863000	9	Q2TAY7;Q2TAY7-2	Q2TAY7;Q2TAY7-2	WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed	SMU1	1359
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2.1	2.1	2.1	82.688	0.0082927	1.986	235720	1	Q32MZ4-3;Q32MZ4-2;Q32MZ4	Q32MZ4-3;Q32MZ4-2;Q32MZ4	Leucine-rich repeat flightless-interacting protein 1	LRRFIP1	1360
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	28	28	28	5.4634	0.0082765	1.9663	1668800	1	Q32NB8-4;Q32NB8-3;Q32NB8-2;Q32NB8	Q32NB8-4;Q32NB8-3;Q32NB8-2;Q32NB8	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial	PGS1	1361
1326000	2463100	3205900	0	0	0	2932300	2767200	0	0	0	0	1624500	1588200	0	0	0	0				18	18	18	34.2	34.2	34.2	83.393	0	64.436	208090000	71	Q32P28;Q32P28-4;Q32P28-3;Q32P28-2	Q32P28;Q32P28-4;Q32P28-3	Prolyl 3-hydroxylase 1	LEPRE1	1362
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	32.3	32.3	32.3	21.701	0	10.279	13282000	11	Q3MHD2;Q3MHD2-2	Q3MHD2;Q3MHD2-2	Protein LSM12 homolog	LSM12	1363
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13548000	0	9692500				11	2	2	24.5	7.4	7.4	49.775	0	12.009	83727000	13	Q3ZCM7	Q3ZCM7	Tubulin beta-8 chain	TUBB8	1364
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	20.6	20.6	20.6	50.464	0	48.919	81091000	6	Q3ZCQ8-2;Q3ZCQ8;Q3ZCQ8-3	Q3ZCQ8-2;Q3ZCQ8;Q3ZCQ8-3	Mitochondrial import inner membrane translocase subunit TIM50	TIMM50	1365
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	6.4	6.4	6.4	51.499	0.0025773	2.384	10840000	2	Q49A26-5;Q49A26-4;Q49A26-2;Q49A26-3;Q49A26	Q49A26-5;Q49A26-4;Q49A26-2;Q49A26-3;Q49A26	Putative oxidoreductase GLYR1	GLYR1	1366
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	2.9	2.9	2.9	74.233	0.0096015	1.8946	11135000	2	Q49MG5;Q49MG5-2	Q49MG5;Q49MG5-2	Microtubule-associated protein 9	MAP9	1367
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	10.6	10.6	10.6	49.432	0	7.7468	21254000	2	Q4G0N4;Q4G0N4-2;Q4G0N4-3	Q4G0N4;Q4G0N4-2;Q4G0N4-3	NAD kinase 2, mitochondrial	NADK2	1368
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	2.3	2.3	2.3	94.281	1	-2	45073000	3	Q4L235-3;Q4L235-4;Q4L235-2;Q4L235	Q4L235-3;Q4L235-4;Q4L235-2;Q4L235	Acyl-CoA synthetase family member 4	AASDH	1369
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	0.5	0.5	0.5	198.69	1	-2	2437600	1	Q4ZHG4-2;Q4ZHG4	Q4ZHG4-2;Q4ZHG4	Fibronectin type III domain-containing protein 1	FNDC1	1370
0	0	0	1435000	1370100	0	0	0	1312300	1676000	0	0	1203800	1184200	842210	2037100	1205400	1391600				5	5	5	16.4	16.4	16.4	50.576	0	10.865	37975000	38	Q53EL6-2;Q53EL6	Q53EL6-2;Q53EL6	Programmed cell death protein 4	PDCD4	1371
0	0	4971400	0	0	0	2478900	0	0	0	0	0	0	1780600	0	0	0	0				8	8	8	36.2	36.2	36.2	34.324	0	16.734	76031000	17	Q53GQ0;Q53GQ0-2	Q53GQ0	Very-long-chain 3-oxoacyl-CoA reductase	HSD17B12	1372
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	17.8	17.8	17.8	47.137	0	19.583	41875000	5	Q53H12	Q53H12	Acylglycerol kinase, mitochondrial	AGK	1373
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				11	1	1	21.5	4.8	4.8	42.003	0.0082364	1.9489	4856100	1	Q562R1	Q562R1	Beta-actin-like protein 2	ACTBL2	1374
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	17.5	17.5	17.5	16.953	0	5.8544	12662000	2	Q56VL3	Q56VL3	OCIA domain-containing protein 2	OCIAD2	1375
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	2	2	22.6	4.5	4.5	44.348	0	3.9252	12698000	7	Q58FF8	Q58FF8	Putative heat shock protein HSP 90-beta 2	HSP90AB2P	1376
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	18.8	18.8	18.8	20.848	0	8.3571	38931000	6	Q5BJF2	Q5BJF2	Transmembrane protein 97	TMEM97	1377
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	4.8	4.8	4.8	65.653	0	4.7885	19775000	3	Q5BKZ1;Q5BKZ1-3	Q5BKZ1;Q5BKZ1-3	DBIRD complex subunit ZNF326	ZNF326	1378
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	1.2	1.2	1.2	94.982	1	-2	0	1	Q5FWF5	Q5FWF5	N-acetyltransferase ESCO1	ESCO1	1379
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	11.8	11.8	11.8	15.088	0.00353	2.2106	6495900	1	Q5J8M3-3;Q5J8M3-2;Q5J8M3	Q5J8M3-3;Q5J8M3-2;Q5J8M3	ER membrane protein complex subunit 4	EMC4	1380
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	4.2	4.2	4.2	58.688	0.0082444	1.9492	3532000	2	Q5JPH6;Q5JPH6-2	Q5JPH6;Q5JPH6-2	Probable glutamate--tRNA ligase, mitochondrial	EARS2	1381
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	3	3	3	213.7	0	6.1282	13616000	4	Q5JRA6;Q5JRA6-2;Q5JRA6-4	Q5JRA6;Q5JRA6-2;Q5JRA6-4	Melanoma inhibitory activity protein 3	MIA3	1382
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	2.4	2.4	2.4	106.06	0	3.8483	4175300	2	Q5JRX3-3;Q5JRX3;Q5JRX3-2	Q5JRX3-3;Q5JRX3;Q5JRX3-2	Presequence protease, mitochondrial	PITRM1	1383
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	2.8	2.8	2.8	132.71	0	12.581	6847200	3	Q5JTH9-2;Q5JTH9-3;Q5JTH9	Q5JTH9-2;Q5JTH9-3;Q5JTH9	RRP12-like protein	RRP12	1384
0	0	3992100	0	0	0	3129900	0	0	0	0	0	0	0	0	0	0	0				9	9	1	19.4	19.4	2.4	66.248	0	19.256	81296000	15	Q5JTV8	Q5JTV8	Torsin-1A-interacting protein 1	TOR1AIP1	1385
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	1	1	19.5	2.6	2.6	66.319	0	2.8939	6321900	1	Q5JTV8-3;Q5JTV8-2	Q5JTV8-3	Torsin-1A-interacting protein 1	TOR1AIP1	1386
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	3.7	3.7	3.7	107.34	0	4.4938	4196200	3	Q5JTZ9	Q5JTZ9	Alanine--tRNA ligase, mitochondrial	AARS2	1387
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	4.3	4.3	4.3	43.374	0.0096108	1.9042	1561000	1	Q5JVF3-3;Q5JVF3-2;Q5JVF3;Q5JVF3-4	Q5JVF3-3;Q5JVF3-2;Q5JVF3;Q5JVF3-4	PCI domain-containing protein 2	PCID2	1388
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	3.3	3.3	3.3	84.468	0.004509	2.173	6776100	1	Q5QJE6	Q5QJE6	Deoxynucleotidyltransferase terminal-interacting protein 2	DNTTIP2	1389
10781000	10303000	740489984	8603100	14898000	14579000	10007000	20854000	19569000	3303600	0	5412900	5634300	33732000	22210000	23697000	11599000	9883600				11	11	0	65.9	65.9	0	13.892	0	63.207	20393000000	140	Q93079;Q5QNW6;Q5QNW6-2;Q99880;Q99879;Q99877;P62807;P58876;O60814	Q93079;Q5QNW6;Q5QNW6-2;Q99880;Q99879;Q99877;P62807;P58876;O60814	Histone H2B type 1-H;Histone H2B type 2-F;Histone H2B type 1-L;Histone H2B type 1-M;Histone H2B type 1-N;Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-D;Histone H2B type 1-K	HIST1H2BH;HIST2H2BF;HIST1H2BL;HIST1H2BM;HIST1H2BN;HIST1H2BC;HIST1H2BD;HIST1H2BK	1390
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	1.7	1.7	1.7	68.003	1	-2	1736600	1	Q5R372-2	Q5R372-2			1391
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	22	22	22	13.291	0	3.9966	11187000	3	Q5RI15;Q5RI15-2	Q5RI15;Q5RI15-2	Cytochrome c oxidase protein 20 homolog	COX20	1392
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	11.4	11.4	11.4	28.235	0	6.5595	4549100	5	Q5RKV6	Q5RKV6	Exosome complex component MTR3	EXOSC6	1393
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	6.4	6.4	6.4	43.382	0	16.269	6291800	2	Q5SNT2-2;Q5SNT2	Q5SNT2-2;Q5SNT2	Transmembrane protein 201	TMEM201	1394
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6	6	6	61.206	0	3.8915	15036000	2	Q5SSJ5;Q5SSJ5-3;Q5SSJ5-2;Q5SSJ5-5	Q5SSJ5;Q5SSJ5-3;Q5SSJ5-2	Heterochromatin protein 1-binding protein 3	HP1BP3	1395
0	0	0	0	0	0	0	0	0	0	0	0	5552400	0	5127500	0	0	0				8	8	8	51.5	51.5	51.5	30.211	0	31.913	61708000	17	Q5T0D9;Q5T0D9-2	Q5T0D9;Q5T0D9-2	Tumor protein p63-regulated gene 1-like protein	TPRG1L	1396
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	27.2	27.2	27.2	15.512	0	12.013	51946000	4	Q9Y6H1;Q5T1J5	Q9Y6H1;Q5T1J5	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2;Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial	CHCHD2;CHCHD2P9	1397
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	3.1	3.1	3.1	50.381	1	-2	1044100	1	Q5T3I0;Q5T3I0-3	Q5T3I0;Q5T3I0-3	G patch domain-containing protein 4	GPATCH4	1398
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	8.2	8.2	8.2	33.3	0	13.724	12645000	2	Q5T653	Q5T653	39S ribosomal protein L2, mitochondrial	MRPL2	1399
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	5.6	5.6	5.6	117.11	0	5.1542	7771400	9	Q5T6F2;Q5T6F2-2	Q5T6F2	Ubiquitin-associated protein 2	UBAP2	1400
1852000	1816400	0	1204800	3153600	0	0	0	1755700	1681700	1938700	0	1862000	1330500	2155600	1977600	8300800	2367900				10	10	10	24.2	24.2	24.2	64.135	0	34.728	124320000	63	Q5T749	Q5T749	Keratinocyte proline-rich protein	KPRP	1401
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	3.6	3.6	3.6	26.238	0.0010477	2.4945	12066000	8	Q5T750	Q5T750	Skin-specific protein 32	XP32	1402
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				18	1	1	29.2	3.1	3.1	72.572	0.0082205	1.9352	0	1	Q5T9A4;Q5T9A4-3;Q5T9A4-2	Q5T9A4;Q5T9A4-3	ATPase family AAA domain-containing protein 3B	ATAD3B	1403
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	4.2	4.2	4.2	51.57	0	2.9556	4244100	3	Q5T9L3-3;Q5T9L3;Q5T9L3-2	Q5T9L3-3;Q5T9L3;Q5T9L3-2	Protein wntless homolog	WLS	1404
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	1	1	27.9	8.1	8.1	15.43	0.0049875	2.1363	552600000	2	Q5TEC6	Q5TEC6	Histone H3	HIST2H3PS2	1405
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	16.5	16.5	16.5	26.806	0	5.3113	5724900	3	Q5UCC4-2;Q5UCC4	Q5UCC4-2;Q5UCC4	ER membrane protein complex subunit 10	EMC10	1406
0	0	0	0	0	0	0	0	0	0	0	0	0	1803000	0	3562400	2316800	0				4	4	4	28.5	28.5	28.5	32.214	0	33.96	36082000	13	Q5VST6;Q5VST6-2	Q5VST6;Q5VST6-2	Alpha/beta hydrolase domain-containing protein 17B	ABHD17B	1407
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	15.4	15.4	15.4	37.499	0	9.1476	28503000	4	Q5VT66;Q5VT66-2;Q5VT66-3;Q969Z3-2;Q969Z3	Q5VT66;Q5VT66-2;Q5VT66-3	Mitochondrial amidoxime-reducing component 1	MARC1	1408
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.3	1.3	1.3	113.66	0.0095329	1.8486	344980	1	Q5VTR2	Q5VTR2	E3 ubiquitin-protein ligase BRE1A	RNF20	1409
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	4.3	4.3	4.3	33.384	0	2.8681	3043800	3	Q5VW38-3;Q5VW38-2;Q5VW38	Q5VW38-3;Q5VW38-2;Q5VW38	Protein GPR107	GPR107	1410
0	0	0	0	0	0	0	0	0	0	0	0	623400	0	512400	0	0	0				2	2	2	14	14	14	17.487	0	8.0552	4371300	6	Q5W111-2;Q5W111	Q5W111-2;Q5W111	SPRY domain-containing protein 7	SPRYD7	1411
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	5.7	5.7	5.7	52.761	0	71.115	9127900	4	Q5ZPR3-3;Q5ZPR3-4;Q5ZPR3	Q5ZPR3-3;Q5ZPR3-4;Q5ZPR3	CD276 antigen	CD276	1412
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	11.2	11.2	11.2	90.043	0	22.88	4745600	13	Q63ZY3-3;Q63ZY3;Q63ZY3-2	Q63ZY3-3;Q63ZY3;Q63ZY3-2	KN motif and ankyrin repeat domain-containing protein 2	KANK2	1413
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.1	6.1	6.1	57.218	0	5.3214	4154900	1	Q643R3	Q643R3	Lysophospholipid acyltransferase LPCAT4	LPCAT4	1414
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	1.9	1.9	1.9	142.79	0.001046	2.4872	868280000	8	Q68CZ1-2;Q68CZ1	Q68CZ1-2;Q68CZ1	Protein fantom	RPGRIP1L	1415
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	25.1	25.1	25.1	31.371	0	7.8843	12182000	10	Q68D91;Q68D91-2	Q68D91;Q68D91-2	Metallo-beta-lactamase domain-containing protein 2	MBLAC2	1416
0	0	0	0	0	0	0	0	0	0	0	0	6552000	3931100	7484800	6310100	3994600	6304100				7	7	7	16.3	16.3	16.3	81.171	0	54.833	111470000	31	Q68DH5	Q68DH5	LMBR1 domain-containing protein 2	LMBRD2	1417
0	1750200	5152300	0	0	0	3219600	1255100	0	0	0	0	1336200	0	0	0	0	0				12	12	12	37	37	37	60.541	0	71.321	123740000	30	Q6DD88	Q6DD88	Atlastin-3	ATL3	1418
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.3	6.3	6.3	29.669	0	2.8104	4495800	1	Q6DKI1	Q6DKI1	60S ribosomal protein L7-like 1	RPL7L1	1419
0	0	0	0	0	0	0	0	0	1749900	1599100	0	0	0	0	0	0	0				2	2	2	10.4	10.4	10.4	32.212	0	4.5699	2329000	4	Q6FI81-3;Q6FI81	Q6FI81-3;Q6FI81	Anamorsin	CIAPIN1	1420
0	0	2216500	0	0	0	0	0	0	0	0	0	0	4917600	0	7273800	6573100	8310300				9	9	9	75.2	75.2	75.2	17.745	0	42.135	137970000	37	Q6IAA8	Q6IAA8	Ragulator complex protein LAMTOR1	LAMTOR1	1421
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	4.6	4.6	4.6	35.119	0	8.8362	5170200	1	Q6IAN0	Q6IAN0	Dehydrogenase/reductase SDR family member 7B	DHRS7B	1422
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994970	0	1006100				3	3	3	17.2	17.2	17.2	27.248	0	8.6798	7238500	7	Q6IQ22	Q6IQ22	Ras-related protein Rab-12	RAB12	1423
