"so_SHORTNAME"	"so_NAME"	"so_PID"	"so_ratioWave"	"so_allTWave"
"ELMSAN1"	"ELM2 and SANT domain-containing protein 1"	"Q6PJG2"	0.0667139815908477	4.8840359e-08
"GMPPA"	"Mannose-1-phosphate guanyltransferase alpha"	"Q96IJ6"	0.104463029909084	1.7998163e-08
"FAM98B"	"Protein FAM98B"	"Q52LJ0"	0.0727351143289495	6.9471596e-08
"LUC7L2"	"Putative RNA-binding protein Luc7-like 2"	"Q9Y383"	0.136013675374939	1.0427065e-08
"CPSF2"	"Cleavage and polyadenylation specificity factor subunit 2"	"Q9P2I0"	0.106766026920858	2.8156544e-08
"CPSF1"	"Cleavage and polyadenylation specificity factor subunit 1"	"Q10570"	0.0698507720318855	1.6627456e-07
"TNKS1BP1"	"182 kDa tankyrase-1-binding protein"	"Q9C0C2"	0.0710493836358448	1.7448579e-07
"EBF1"	"Transcription factor COE1"	"Q9UH73"	0.138208138395131	2.6930898e-08
"SNX9"	"Sorting nexin-9"	"Q9Y5X1"	0.101214098800732	1.604726e-07
"DIDO1"	"Death-inducer obliterator 1"	"Q9BTC0"	0.0604648801490175	1.0478576e-06
"PRRC2B"	"Protein PRRC2B"	"Q5JSZ5"	0.0987001061245563	9.128949e-07
"ANKRD17"	"Ankyrin repeat domain-containing protein 17"	"O75179"	0.101484745774479	1.1222663e-06
"MED15"	"Mediator of RNA polymerase II transcription subunit 15"	"Q96RN5"	0.120017717060121	7.1907044e-07
"CORO2A"	"Coronin-2A"	"Q92828"	0.157330812178715	3.0259037e-07
"EP300"	"Histone acetyltransferase p300"	"Q09472"	0.0861244668867625	4.8971756e-06
"MED24"	"Mediator of RNA polymerase II transcription subunit 24"	"O75448"	0.13892750392515	1.8956919e-06
"BCL9L"	"B-cell CLL/lymphoma 9-like protein"	"Q86UU0"	0.145155071904059	1.7292905e-06
"DNTTIP1"	"Deoxynucleotidyltransferase terminal-interacting protein 1"	"Q9H147"	0.123159070179151	1.1753586e-05
"PPP1R10"	"Serine/threonine-protein phosphatase 1 regulatory subunit 10"	"Q96QC0"	0.170244049390959	4.795615e-06
"LARP1"	"La-related protein 1"	"Q6PKG0"	0.100436809064119	3.6295114e-05
"NCOA5"	"Nuclear receptor coactivator 5"	"Q9HCD5"	0.11418195347148	2.3829783e-05
"CPSF3"	"Cleavage and polyadenylation specificity factor subunit 3"	"Q9UKF6"	0.169654117659489	7.3967631e-06
"GOLGA8B"	"Golgin subfamily A member 8B"	"A8MQT2"	0.0574882984076494	0.00034731894
"NCOR2"	"Nuclear receptor corepressor 2"	"Q9Y618"	0.100994298088151	6.2543433e-05
"SEC24B"	"Protein transport protein Sec24B"	"O95487"	0.0970461116506226	9.4615512e-05
"POLR2C"	"DNA-directed RNA polymerase II subunit RPB3"	"P19387"	0.120781659057588	6.3791391e-05
"PCF11"	"Pre-mRNA cleavage complex 2 protein Pcf11"	"O94913"	0.164676287686257	2.8377104e-05
"TIAL1"	"Nucleolysin TIAR"	"Q01085"	0.128986955880179	6.6028893e-05
"PUM1"	"Pumilio homolog 1"	"Q14671"	0.126736822497978	7.2319061e-05
"SNRNP70"	"U1 small nuclear ribonucleoprotein 70 kDa"	"P08621"	0.180557436493916	3.4277713e-05
"LARP4"	"La-related protein 4"	"Q71RC2"	0.126241251930823	0.00011606525
"TIA1"	"Nucleolysin TIA-1 isoform p40"	"P31483"	0.130086890006531	0.00010825445
"NUP188"	"Nucleoporin NUP188 homolog"	"Q5SRE5"	0.0502446682683138	0.0026143459
"TOP3A"	"DNA topoisomerase 3-alpha"	"Q13472"	0.283562658383602	1.1877288e-05
"CSTF3"	"Cleavage stimulation factor subunit 3"	"Q12996"	0.101919908378291	0.00036238696
"ARNT"	"Aryl hydrocarbon receptor nuclear translocator"	"P27540"	0.208524046211576	7.2669922e-05
"BAG4"	"BAG family molecular chaperone regulator 4"	"O95429"	0.170648983186047	0.00018652705
"HDAC1"	"Histone deacetylase 1"	"Q13547"	0.154268328779664	0.00032323773
"MED8"	"Mediator of RNA polymerase II transcription subunit 8"	"Q96G25"	0.151898388137635	0.00035402161
"USP9X"	"Probable ubiquitin carboxyl-terminal hydrolase FAF-X"	"Q93008"	0.233257261748967	9.1861773e-05
"BCAR1"	"Breast cancer anti-estrogen resistance protein 1"	"P56945"	0.252311545815767	7.4282638e-05
"XRN1"	"5-3 exoribonuclease 1"	"Q8IZH2"	0.107091803283595	0.0013477524
"MED12"	"Mediator of RNA polymerase II transcription subunit 12"	"Q93074"	0.154961534085983	0.0010603905
"BCL7C"	"B-cell CLL/lymphoma 7 protein family member C"	"Q8WUZ0"	0.241861901811017	0.00025150398
"CPSF4"	"Cleavage and polyadenylation specificity factor subunit 4"	"O95639"	0.186566198121878	0.00065364473
"ZMYM2"	"Zinc finger MYM-type protein 2"	"Q9UBW7"	0.18921607197975	0.00063791481
"TJP1"	"Tight junction protein ZO-1"	"Q07157"	0.237079724644226	0.0003353736
"TAB2"	"TGF-beta-activated kinase 1 and MAP3K7-binding protein 2"	"Q9NYJ8"	0.240411447965083	0.00036514216
"SYMPK"	"Symplekin"	"Q92797"	0.124555704085488	0.0033019818
"TRIM21"	"E3 ubiquitin-protein ligase TRIM21"	"P19474"	0.272417161916806	0.00028124437
"MED29"	"Mediator of RNA polymerase II transcription subunit 29"	"Q9NX70"	0.216499799080658	0.00061084155
"SSBP3"	"Single-stranded DNA-binding protein 3"	"Q9BWW4"	0.217232986813911	0.0006332231
"RBMS1"	"RNA-binding motif, single-stranded-interacting protein 1"	"P29558"	0.15952269129271	0.0021367953
"MED16"	"Mediator of RNA polymerase II transcription subunit 16"	"Q9Y2X0"	0.169466847513321	0.0018444189
"MED4"	"Mediator of RNA polymerase II transcription subunit 4"	"Q9NPJ6"	0.292861648365971	0.00030644142
"MIOS"	"WD repeat-containing protein mio"	"Q9NXC5"	0.1953954781428	0.0011858654
"MED17"	"Mediator of RNA polymerase II transcription subunit 17"	"Q9NVC6"	0.212827026290051	0.00096420501
"RBM6"	"RNA-binding protein 6"	"P78332"	0.201860873132825	0.0012455832
"DCAF7"	"DDB1- and CUL4-associated factor 7"	"P61962"	0.22427101958648	0.0010719702
"SS18L1"	"Calcium-responsive transactivator"	"O75177"	0.189683034246317	0.0018811801
"SNRPE"	"Small nuclear ribonucleoprotein E"	"P62304"	0.134837602989676	0.0077671888
"CREBBP"	"CREB-binding protein"	"Q92793"	0.242570407279183	0.001134156
"MED1"	"Mediator of RNA polymerase II transcription subunit 1"	"Q15648"	0.272032304633163	0.00087558478
"BCL7B"	"B-cell CLL/lymphoma 7 protein family member B"	"Q9BQE9"	0.202314190673252	0.0023708101
"YIF1A"	"Protein YIF1A"	"O95070"	0.219783676700131	0.00189975
"CNOT7"	"CCR4-NOT transcription complex subunit 7"	"Q9UIV1"	0.241663511604496	0.0016471746
"CNOT3"	"CCR4-NOT transcription complex subunit 3"	"O75175"	0.199724860650284	0.003288229
"HDAC3"	"Histone deacetylase 3"	"O15379"	0.213472455918779	0.0026822411
"RQCD1"	"Cell differentiation protein RCD1 homolog"	"Q92600"	0.228845863552151	0.0022587327
"RFX7"	"DNA-binding protein RFX7"	"Q2KHR2"	0.136192083945339	0.013924256
"NCOA6"	"Nuclear receptor coactivator 6"	"Q14686"	0.332018448252326	0.00080040871
"HSPG2"	"Basement membrane-specific heparan sulfate proteoglycan core protein"	"P98160"	0.308213372725456	0.0010288815
"NCOR1"	"Nuclear receptor corepressor 1"	"O75376"	0.222458846795099	0.0031562159
"CCAR1"	"Cell division cycle and apoptosis regulator protein 1"	"Q8IX12"	0.256664770408441	0.0020632942
"HELZ"	"Probable helicase with zinc finger domain"	"P42694"	0.395035810737113	0.00051036756
"NUP62"	"Nuclear pore glycoprotein p62"	"P37198"	0.306192600416623	0.0012192115
"PEG10"	"Retrotransposon-derived protein PEG10"	"Q86TG7"	0.34851855801743	0.00080916035
"CRTC3"	"CREB-regulated transcription coactivator 3"	"Q6UUV7"	0.260794538088804	0.0021497111
"CPEB4"	"Cytoplasmic polyadenylation element-binding protein 4"	"Q17RY0"	0.230843842256304	0.0032967133
"MAP3K7"	"Mitogen-activated protein kinase kinase kinase 7"	"O43318"	0.245461682613895	0.0027121229
"BCL7A"	"B-cell CLL/lymphoma 7 protein family member A"	"Q4VC05"	0.174876170333383	0.0085083926
"ZCCHC8"	"Zinc finger CCHC domain-containing protein 8"	"Q6NZY4"	0.225451271087135	0.0036600111
"ANKHD1"	"Ankyrin repeat and KH domain-containing protein 1"	"Q8IWZ3"	0.205925711606048	0.0051819431
"RBMXL1"	"RNA binding motif protein, X-linked-like-1"	"Q96E39"	0.424638294301388	0.0004685302
"FAM195A"	"Protein FAM195A"	"Q9BUT9"	0.26163091107194	0.0023814901
"KDM1A"	"Lysine-specific histone demethylase 1A"	"O60341"	0.313067526419276	0.0014429284
"TAB1"	"TGF-beta-activated kinase 1 and MAP3K7-binding protein 1"	"Q15750"	0.225898165904132	0.0046119378
"RANBP2"	"E3 SUMO-protein ligase RanBP2"	"P49792"	0.165066907309336	0.014718118
"GSE1"	"Genetic suppressor element 1"	"Q14687"	0.47322754760613	0.00048487238
"FOXC2"	"Forkhead box protein C2"	"Q99958"	0.278979641558878	0.0028556427
"RBM7"	"RNA-binding protein 7"	"Q9Y580"	0.303622628039998	0.0022143172
"COL12A1"	"Collagen alpha-1(XII) chain"	"Q99715"	0.280606703452597	0.00287775
"ZNF638"	"Zinc finger protein 638"	"Q14966"	0.407385435875217	0.0008900559
"SMARCD3"	"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3"	"Q6STE5"	0.304085583205995	0.0024341801
"SAFB2"	"Scaffold attachment factor B2"	"Q14151"	0.250451837481413	0.0051225089
"LUZP1"	"Leucine zipper protein 1"	"Q86V48"	0.282169064337888	0.003475745
"WDR33"	"pre-mRNA 3 end processing protein WDR33"	"Q9C0J8"	0.285467957350243	0.0033928759
"SUPT5H"	"Transcription elongation factor SPT5"	"O00267"	0.277347344023754	0.004216352
"WTAP"	"Pre-mRNA-splicing regulator WTAP"	"Q15007"	0.413963397994067	0.0011168007
"TRIM32"	"E3 ubiquitin-protein ligase TRIM32"	"Q13049"	0.327224956473453	0.0026130534
"MED20"	"Mediator of RNA polymerase II transcription subunit 20"	"Q9H944"	0.307930405619604	0.0034184237
"DYRK1A"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A"	"Q13627"	0.493737814170104	0.00079763558
"TNRC6B"	"Trinucleotide repeat-containing gene 6B protein"	"Q9UPQ9"	0.337393801563566	0.0028980623
"TRRAP"	"Transformation/transcription domain-associated protein"	"Q9Y4A5"	0.346323054106432	0.0027720523
"SORBS2"	"Sorbin and SH3 domain-containing protein 2"	"O94875"	0.401447239610315	0.0017396366
"WDR6"	"WD repeat-containing protein 6"	"Q9NNW5"	0.24616855156848	0.0089114364
"CLP1"	"Polyribonucleotide 5-hydroxyl-kinase Clp1"	"Q92989"	0.323130778952397	0.0036323394
"MED13L"	"Mediator of RNA polymerase II transcription subunit 13-like"	"Q71F56"	0.391710606139574	0.0023909104
"ENY2"	"Transcription and mRNA export factor ENY2"	"Q9NPA8"	0.444897037815807	0.0018315476
"TANC2"	"Protein TANC2"	"Q9HCD6"	0.308007480125807	0.0069692763
"MED6"	"Mediator of RNA polymerase II transcription subunit 6"	"O75586"	0.312201090109213	0.0071810461
"MED18"	"Mediator of RNA polymerase II transcription subunit 18"	"Q9BUE0"	0.326234541111927	0.0062953108
"RPL39"	"60S ribosomal protein L39"	"P62891"	0.374007128510049	0.0040756972
"HMGA1"	"High mobility group protein HMG-I/HMG-Y"	"P17096"	0.279478758186663	0.010792837
"MOV10"	"Putative helicase MOV-10"	"Q9HCE1"	0.348857075056528	0.0055096862
"MED27"	"Mediator of RNA polymerase II transcription subunit 27"	"Q6P2C8"	0.319190578117397	0.0074649476
"RBM33"	"RNA-binding protein 33"	"Q96EV2"	0.240052911714078	0.019302949
"FBRS"	"Probable fibrosin-1"	"Q9HAH7"	0.344244893706866	0.0058777505
"AGO2"	"Protein argonaute-2"	"Q9UKV8"	0.341804446256564	0.0060188035
"MAML1"	"Mastermind-like protein 1"	"Q92585"	0.380875480447717	0.0042210026
"AGO3"	"Protein argonaute-3"	"Q9H9G7"	0.405793495093834	0.0035096556
"LENG8"	"Leukocyte receptor cluster member 8"	"Q96PV6"	0.397106087254399	0.0040613897
"SF3B5"	"Splicing factor 3B subunit 5"	"Q9BWJ5"	0.358799603543291	0.0058508157
"TBL1X"	"F-box-like/WD repeat-containing protein TBL1X"	"O60907"	0.296769104906513	0.01134098
"SUB1"	"Activated RNA polymerase II transcriptional coactivator p15"	"P53999"	0.264631209453625	0.017120127
"SRSF2"	"Serine/arginine-rich splicing factor 2"	"Q01130"	0.320670350306424	0.0093130209
"MED13"	"Mediator of RNA polymerase II transcription subunit 13"	"Q9UHV7"	0.329033406941498	0.0092892498
"SEH1L"	"Nucleoporin SEH1"	"Q96EE3"	0.343822044876519	0.008079581
"WDR59"	"WD repeat-containing protein 59"	"Q6PJI9"	0.305781459272521	0.012394411
"DROSHA"	"Ribonuclease 3"	"Q9NRR4"	0.480729942690205	0.0027864121
"MED14"	"Mediator of RNA polymerase II transcription subunit 14"	"O60244"	0.292024412199686	0.015977485
"SKIV2L2"	"Superkiller viralicidic activity 2-like 2"	"P42285"	0.259530415419633	0.024100997
"CHD7"	"Chromodomain-helicase-DNA-binding protein 7"	"Q9P2D1"	0.376381349951593	0.0070878635
"TRPS1"	"Zinc finger transcription factor Trps1"	"Q9UHF7"	0.326124030536623	0.011782533
"TMED5"	"Transmembrane emp24 domain-containing protein 5"	"Q9Y3A6"	0.489397679984091	0.0032815835
"OTUD4"	"OTU domain-containing protein 4"	"Q01804"	0.365520731414864	0.0089632915
"CNOT2"	"CCR4-NOT transcription complex subunit 2"	"Q9NZN8"	0.269772330060704	0.024991339
"NCOA3"	"Nuclear receptor coactivator 3"	"Q9Y6Q9"	0.382341741620087	0.007881186
"UBQLN4"	"Ubiquilin-4"	"Q9NRR5"	0.275602776070306	0.024437826
"MED22"	"Mediator of RNA polymerase II transcription subunit 22"	"Q15528"	0.424483121278761	0.0061889905
"CAMK2G"	"Calcium/calmodulin-dependent protein kinase type II subunit gamma"	"Q13555"	0.462701555993141	0.004803068
"RBM15"	"Putative RNA-binding protein 15"	"Q96T37"	0.439479609703053	0.0056996658
"FN1"	"Fibronectin"	"P02751"	0.371278056609872	0.011873859
"CASC3"	"Protein CASC3"	"O15234"	0.391730845226287	0.010713065
"RBM10"	"RNA-binding protein 10"	"P98175"	0.387272318388368	0.011432655
"PHF3"	"PHD finger protein 3"	"Q92576"	0.362444894212883	0.015541076
"ZC3H4"	"Zinc finger CCCH domain-containing protein 4"	"Q9UPT8"	0.387920471766166	0.012487536
"SRSF4"	"Serine/arginine-rich splicing factor 4"	"Q08170"	0.318616289635485	0.02422959
"TNRC6A"	"Trinucleotide repeat-containing gene 6A protein"	"Q8NDV7"	0.477455374398486	0.0065002777
"TCF12"	"Transcription factor 12"	"Q99081"	0.350773199638494	0.018608589
"GPS2"	"G protein pathway suppressor 2"	"Q13227"	0.383192971872398	0.013905461
"RCOR1"	"REST corepressor 1"	"Q9UKL0"	0.338737627093219	0.021666581
"NKRF"	"NF-kappa-B-repressing factor"	"O15226"	0.42459918641469	0.010796733
"SNRPB"	"Small nuclear ribonucleoprotein-associated proteins B and B"	"P14678"	0.293403041493497	0.043791711
"ERCC3"	"TFIIH basal transcription factor complex helicase XPB subunit"	"P19447"	0.356139837461057	0.023439297
"TDRD3"	"Tudor domain-containing protein 3"	"Q9H7E2"	0.409479161460702	0.015244205
"BCL9"	"B-cell CLL/lymphoma 9 protein"	"O00512"	0.43620087323434	0.012482723
"PUM2"	"Pumilio homolog 2"	"Q8TB72"	0.368293298284808	0.022286382
"SHKBP1"	"SH3KBP1-binding protein 1"	"Q8TBC3"	0.441175109005157	0.012252308
"NHSL1"	"NHS-like protein 1"	"Q5SYE7"	0.401035072598528	0.019049879
"FOXK1"	"Forkhead box protein K1"	"P85037"	0.39500827868268	0.021029577
"PALM"	"Paralemmin-1"	"O75781"	0.48285397610314	0.011964126
"SCAF11"	"Protein SCAF11"	"Q99590"	0.381896332459131	0.027211517
"NFAT5"	"Nuclear factor of activated T-cells 5"	"O94916"	0.426353122627373	0.02038005
"CNOT10"	"CCR4-NOT transcription complex subunit 10"	"Q9H9A5"	0.498138461835221	0.012252674
"KCTD3"	"BTB/POZ domain-containing protein KCTD3"	"Q9Y597"	0.483166670000222	0.014690773
"PLEKHA6"	"Pleckstrin homology domain-containing family A member 6"	"Q9Y2H5"	19.1050743686743	0.066976875
"MUCL1"	"Mucin-like protein 1"	"Q96DR8"	12.4749134925455	0.13503297
"SLC25A5;SLC25A6;SLC25A4"	"ADP/ATP translocase 3"	"Q9H0C2"	7.19643898288884	0.072941095
"PGAM2"	"Phosphoglycerate mutase 2"	"P15259"	6.55488873005104	0.070607863
"HIST2H2AA3"	"Histone H2A type 2-A"	"Q6FI13"	8.08272201340076	0.2476307
"PDXDC2P"	"Putative pyridoxal-dependent decarboxylase domain-containing protein 2"	"Q6P474"	4.33575522391309	0.061971117
"VPS52"	"Vacuolar protein sorting-associated protein 52 homolog"	"Q8N1B4"	4.61626569557516	0.090043172
"C6"	"Complement component C6"	"P13671"	3.59450763944267	0.073202565
"DDX39B;DDX39A"	"Spliceosome RNA helicase DDX39B;ATP-dependent RNA helicase DDX39A"	"Q13838;O00148"	4.26464835510913	0.14167471
"RAB6B"	"Ras-related protein Rab-6B"	"Q9NRW1"	5.16596516957374	0.2849052
"RNASE4"	"Ribonuclease 4"	"P34096"	3.6657569347345	0.096187711
"PRKAA2"	"5-AMP-activated protein kinase catalytic subunit alpha-2"	"Q13131"	2.89490871450213	0.058756396
"RHEB"	"GTP-binding protein Rheb"	"Q15382"	2.9032901490058	0.06966754
"XAB2"	"Pre-mRNA-splicing factor SYF1"	"Q9HCS7"	2.82308808920382	0.063916266
"DMAP1"	"DNA methyltransferase 1-associated protein 1"	"Q9NPF5"	2.97160115482977	0.082559861
"CCZ1"	"Vacuolar fusion protein CCZ1 homolog"	"P86791"	3.00244170956149	0.088317357
"EIF2B2"	"Translation initiation factor eIF-2B subunit beta"	"P49770"	2.7195362843329	0.066145875
"MICA"	"MHC class I polypeptide-related sequence A"	"Q29983"	2.74642586712029	0.070182241
"TBC1D10B"	"TBC1 domain family member 10B"	"Q4KMP7"	3.18090600485075	0.1211202
"CAPG"	"Macrophage-capping protein"	"P40121"	3.92380310829929	0.25022843
"DDX19A;DDX19B"	"ATP-dependent RNA helicase DDX19A"	"Q9NUU7"	3.03500791507799	0.10799682
"GNL2"	"Nucleolar GTP-binding protein 2"	"Q13823"	3.07804358950489	0.12286779
"HIST1H2BC"	"Histone H2B type 1-C/E/F/G/I"	"P62807"	2.31943616434575	0.05885651
"GNG12"	"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12"	"Q9UBI6"	2.78713433031008	0.10884848
"EPB41"	"Protein 4.1"	"P11171"	2.63856756339356	0.10484515
"NR4A1"	"Nuclear receptor subfamily 4 group A member 1"	"P22736"	2.63907321921088	0.11068185
"NELFB"	"Negative elongation factor B"	"Q8WX92"	2.5490836922876	0.09966445
"HELLS"	"Lymphoid-specific helicase"	"Q9NRZ9"	2.25573797002537	0.066518024
"SLC4A2"	"Anion exchange protein 2"	"P04920"	2.13667564941035	0.057384867
"PLAUR"	"Urokinase plasminogen activator surface receptor"	"Q03405"	2.15072961494919	0.059104834
"MET"	"Hepatocyte growth factor receptor"	"P08581"	2.04286273759357	0.051145244
"INF2"	"Inverted formin-2"	"Q27J81"	2.03536298190579	0.050912414
"GLA"	"Alpha-galactosidase A"	"P06280"	2.0886446050322	0.058020286
"PTP4A1"	"Protein tyrosine phosphatase type IVA 1"	"Q93096"	2.15641905100218	0.069247231
"PAK2"	"Serine/threonine-protein kinase PAK 2"	"Q13177"	2.03071567978315	0.058747608
"XPO5"	"Exportin-5"	"Q9HAV4"	2.29902237407173	0.096098863
"ROBO1"	"Roundabout homolog 1"	"Q9Y6N7"	2.37595894978499	0.11724988
"CAND1"	"Cullin-associated NEDD8-dissociated protein 1"	"Q86VP6"	2.0574177891653	0.078309909
"AKR1C2"	"Aldo-keto reductase family 1 member C2"	"P52895"	2.41913586189685	0.14328703
"LIN7A"	"Protein lin-7 homolog A"	"O14910"	2.68786372774593	0.2050335
"CXADR"	"Coxsackievirus and adenovirus receptor"	"P78310"	2.21087233358856	0.11167706
"AMIGO2"	"Amphoterin-induced protein 2"	"Q86SJ2"	2.35890598235583	0.14750454
"HIST1H2BB"	"Histone H2B type 2-E"	"Q16778"	2.96032906433706	0.31693289
"DLX6"	"Homeobox protein DLX-1"	"P56177"	2.0554335039562	0.096126482
"HRAS"	"GTPase KRas"	"P01112"	2.62505726726149	0.22519305
"DDX19A"	"ATP-dependent RNA helicase DDX19B"	"Q9UMR2"	2.17396019140788	0.12874985
"MSH6"	"DNA mismatch repair protein Msh6"	"P52701"	2.18775494491506	0.14299174
"GTF3C1"	"General transcription factor 3C polypeptide 1"	"Q12789"	2.08885857125668	0.13000588
"CDCP1"	"CUB domain-containing protein 1"	"Q9H5V8"	2.15561863265079	0.23509517
"DCTN1"	"Dynactin subunit 1"	"Q14203"	2.03563274070766	0.20854397
"SAR1B;SAR1A"	"GTP-binding protein SAR1b;GTP-binding protein SAR1a"	"Q9Y6B6;Q9NR31"	2.11113446644833	0.23834538
"STK26"	"Serine/threonine-protein kinase 26"	"Q9P289"	2.1092516067871	0.25923854
"H3F3A"	"Histone H3.3"	"P84243"	2.09180944856725	0.28336781
"AKAP2"	"A-kinase anchor protein 2"	"Q9Y2D5"	1.7775115743277	0.00016929481
"PRKACA;PRKACB"	"cAMP-dependent protein kinase catalytic subunit alpha"	"P17612"	1.92292287788564	0.0010145647
"ATP2B4"	"Plasma membrane calcium-transporting ATPase 4"	"P23634"	1.85790793008678	0.0016032682
"UBQLN4;UBQLN1"	"Ubiquilin-4;Ubiquilin-1"	"Q9NRR5;Q9UMX0"	0.170626698627705	0.094580442
"TCF20"	"Transcription factor 20"	"Q9UGU0"	0.539758994516582	0.0036867314
"CDC20"	"Cell division cycle protein 20 homolog"	"Q12834"	1.83062108261995	0.0037956717
"CDC42BPB"	"Serine/threonine-protein kinase MRCK beta"	"Q9Y5S2"	1.7520542810673	0.0037128709
"TAP1"	"Antigen peptide transporter 1"	"Q03518"	1.58132232476801	0.0026599285
"NCAPD2"	"Condensin complex subunit 1"	"Q15021"	1.71156171804174	0.0038577749
"SPECC1"	"Cytospin-B"	"Q5M775"	1.97798751997531	0.0062419306
"GIT1"	"ARF GTPase-activating protein GIT1"	"Q9Y2X7"	1.74463953979752	0.0041973596
"SSBP2"	"Single-stranded DNA-binding protein 2"	"P81877"	1.89916060997136	0.0082889637
"KIF13B"	"Kinesin-like protein KIF13B"	"Q9NQT8"	1.99698096487743	0.0099706529
"NELFA"	"Negative elongation factor A"	"Q9H3P2"	1.8414490945399	0.0081569944
"DNAJB1"	"DnaJ homolog subfamily B member 1"	"P25685"	1.67321622055364	0.0074162446
"CCNT1"	"Cyclin-T1"	"O60563"	0.527612157917837	0.011944062
"TFAP4"	"Transcription factor AP-4"	"Q01664"	1.71857082769777	0.0091223363
"CSNK2A1"	"Casein kinase II subunit alpha 3"	"P68400"	0.517065972579529	0.013689158
"DOCK7"	"Dedicator of cytokinesis protein 7"	"Q96N67"	0.504076635149342	0.016157495
"CLIC4"	"Chloride intracellular channel protein 4"	"Q9Y696"	1.94477530270381	0.015281123
"NFIA"	"Nuclear factor 1 A-type"	"Q12857"	0.348395315259748	0.056001056
"FKBP15"	"FK506-binding protein 15"	"Q5T1M5"	1.90121329067758	0.015521882
"PKP3"	"Plakophilin-3"	"Q9Y446"	0.392480902862934	0.050848152
"KIAA1522"	"Uncharacterized protein KIAA1522"	"Q9P206"	1.83055630171537	0.017218351
"DYNC1LI1"	"Cytoplasmic dynein 1 light intermediate chain 1"	"Q9Y6G9"	1.81943665951597	0.017162384
"TBL1Y"	"F-box-like/WD repeat-containing protein TBL1Y"	"Q9BQ87"	0.273457544306502	0.17532554
"RALB"	"Ras-related protein Ral-B"	"P11234"	1.97248021947268	0.023065327
"PQBP1"	"Polyglutamine-binding protein 1"	"O60828"	1.61311907438224	0.0121481
"RAB3GAP2"	"Rab3 GTPase-activating protein non-catalytic subunit"	"Q9H2M9"	1.84483455958513	0.020959308
"KIF11"	"Kinesin-like protein KIF11"	"P52732"	1.81671358098255	0.019935356
"BAIAP2L1"	"Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1"	"Q9UHR4"	1.7108509909684	0.017384503
